png_original,webp_nuevo,kB_antes,kB_despues,dimension_original
/recorrido/tcm/lengua/color-roja.png,/recorrido/tcm/lengua/color-roja.webp,502,135,1254x1254
/recorrido/tcm/lengua/color-rojo-oscuro.png,/recorrido/tcm/lengua/color-rojo-oscuro.webp,540,159,1254x1254
/recorrido/tcm/lengua/forma-agrietada.png,/recorrido/tcm/lengua/forma-agrietada.webp,419,98,1254x1254
/recorrido/tcm/lengua/forma-fina.png,/recorrido/tcm/lengua/forma-fina.webp,480,118,1254x1254
/recorrido/tcm/lengua/forma-hinchada.png,/recorrido/tcm/lengua/forma-hinchada.webp,434,103,1254x1254
/recorrido/tcm/lengua/forma-marcas.png,/recorrido/tcm/lengua/forma-marcas.webp,438,106,1254x1254
/recorrido/tcm/lengua/forma-normal.png,/recorrido/tcm/lengua/forma-normal.webp,265,59,1254x1254
/recorrido/tcm/lengua/humedad-lacada.png,/recorrido/tcm/lengua/humedad-lacada.webp,243,48,1254x1254
/recorrido/tcm/lengua/humedad-muy-humeda.png,/recorrido/tcm/lengua/humedad-muy-humeda.webp,345,78,1254x1254
/recorrido/tcm/lengua/humedad-normal.png,/recorrido/tcm/lengua/humedad-normal.webp,329,66,1254x1254
/recorrido/tcm/lengua/humedad-seca.png,/recorrido/tcm/lengua/humedad-seca.webp,327,67,1254x1254
/recorrido/tcm/lengua/mapalengua.png,/recorrido/tcm/lengua/mapalengua.webp,369,84,1254x1254
/recorrido/tcm/lengua/mov-desviada.png,/recorrido/tcm/lengua/mov-desviada.webp,387,86,1254x1254
/recorrido/tcm/lengua/mov-normal.png,/recorrido/tcm/lengua/mov-normal.webp,450,106,1254x1254
/recorrido/tcm/lengua/mov-rigida.png,/recorrido/tcm/lengua/mov-rigida.webp,376,76,1254x1254
/recorrido/tcm/lengua/mov-temblorosa.png,/recorrido/tcm/lengua/mov-temblorosa.webp,409,91,1254x1254
/recorrido/tcm/lengua/puntos-normal.png,/recorrido/tcm/lengua/puntos-normal.webp,265,59,1254x1254
/recorrido/tcm/lengua/puntos-rojos.png,/recorrido/tcm/lengua/puntos-rojos.webp,269,58,1254x1254
/recorrido/tcm/lengua/puntos-venas.png,/recorrido/tcm/lengua/puntos-venas.webp,263,63,1254x1254
/recorrido/tcm/lengua/puntos-vesiculas.png,/recorrido/tcm/lengua/puntos-vesiculas.webp,331,73,1254x1254
/recorrido/tcm/lengua/saburra-amarilla.png,/recorrido/tcm/lengua/saburra-amarilla.webp,488,140,1254x1254
/recorrido/tcm/lengua/saburra-blanca-gruesa.png,/recorrido/tcm/lengua/saburra-blanca-gruesa.webp,379,82,1254x1254
/recorrido/tcm/lengua/saburra-grasosa.png,/recorrido/tcm/lengua/saburra-grasosa.webp,416,87,1254x1254
/recorrido/tcm/lengua/saburra-gris-negra.png,/recorrido/tcm/lengua/saburra-gris-negra.webp,317,68,1254x1254
/recorrido/tcm/lengua/saburra-normal.png,/recorrido/tcm/lengua/saburra-normal.webp,368,81,1254x1254
/recorrido/tcm/lengua/saburra-pelada.png,/recorrido/tcm/lengua/saburra-pelada.webp,293,56,1254x1254
/recorrido/tcm/lengua/saburra-seca.png,/recorrido/tcm/lengua/saburra-seca.webp,337,67,1254x1254
/recorrido/tcm/qigong/daoyin/cita-25.png,/recorrido/tcm/qigong/daoyin/cita-25.webp,1668,14,1254x1254
/recorrido/tcm/qigong/daoyin/cita-28.png,/recorrido/tcm/qigong/daoyin/cita-28.webp,1862,132,1023x1023
/recorrido/tcm/qigong/daoyin/cita-51.png,/recorrido/tcm/qigong/daoyin/cita-51.webp,1526,65,1254x1254
/recorrido/tcm/qigong/daoyin/cita-6.png,/recorrido/tcm/qigong/daoyin/cita-6.webp,2208,119,1122x1122
/recorrido/tcm/qigong/daoyin/madre.png,/recorrido/tcm/qigong/daoyin/madre.webp,2467,113,1254x1254
/recorrido/tcm/qigong/daoyin/mawangduiyin.png,/recorrido/tcm/qigong/daoyin/mawangduiyin.webp,3615,399,1254x1254
/recorrido/tcm/qigong/daoyin/no-fuerza.png,/recorrido/tcm/qigong/daoyin/no-fuerza.webp,1990,110,1122x1122
/recorrido/tcm/qigong/daoyin/nombre.png,/recorrido/tcm/qigong/daoyin/nombre.webp,1572,33,1254x1254
/recorrido/tcm/qigong/daoyin/yin.png,/recorrido/tcm/qigong/daoyin/yin.webp,1916,39,1254x1254
/recorrido/tcm/qigong/historia/baduanjin.png,/recorrido/tcm/qigong/historia/baduanjin.webp,1986,70,1254x1254
/recorrido/tcm/qigong/historia/gehong.png,/recorrido/tcm/qigong/historia/gehong.webp,2308,105,1254x1254
/recorrido/tcm/qigong/historia/huatuo.png,/recorrido/tcm/qigong/historia/huatuo.webp,2615,139,1254x1254
/recorrido/tcm/qigong/historia/jade.png,/recorrido/tcm/qigong/historia/jade.webp,1562,45,1254x1254
/recorrido/tcm/qigong/historia/liuzijue.png,/recorrido/tcm/qigong/historia/liuzijue.webp,1975,58,1254x1254
/recorrido/tcm/qigong/historia/mawangdui.png,/recorrido/tcm/qigong/historia/mawangdui.webp,2219,232,1024x1024
/recorrido/tcm/qigong/historia/moderno.png,/recorrido/tcm/qigong/historia/moderno.webp,2481,118,1254x1254
/recorrido/tcm/qigong/historia/yijinjing.png,/recorrido/tcm/qigong/historia/yijinjing.webp,2425,122,1254x1254
/recorrido/tcm/qigong/historia/zhuangzi.png,/recorrido/tcm/qigong/historia/zhuangzi.webp,2304,86,1254x1254
/viñetas/astrologia/astro/mapa1.png,/viñetas/astrologia/astro/mapa1.webp,525,164,1254x1254
/viñetas/astrologia/astro/mapa2.png,/viñetas/astrologia/astro/mapa2.webp,576,202,1254x1254
/viñetas/astrologia/astro/mapa3.png,/viñetas/astrologia/astro/mapa3.webp,452,151,1254x1254
/viñetas/astrologia/astro/mapa4.png,/viñetas/astrologia/astro/mapa4.webp,573,188,1254x1254
/viñetas/astrologia/casas/casa1.png,/viñetas/astrologia/casas/casa1.webp,308,66,1254x1254
/viñetas/astrologia/casas/casa10.png,/viñetas/astrologia/casas/casa10.webp,286,63,1254x1254
/viñetas/astrologia/casas/casa11.png,/viñetas/astrologia/casas/casa11.webp,339,74,1254x1254
/viñetas/astrologia/casas/casa12.png,/viñetas/astrologia/casas/casa12.webp,302,70,1254x1254
/viñetas/astrologia/casas/casa2.png,/viñetas/astrologia/casas/casa2.webp,230,52,1254x1254
/viñetas/astrologia/casas/casa3.png,/viñetas/astrologia/casas/casa3.webp,205,48,1254x1254
/viñetas/astrologia/casas/casa4.png,/viñetas/astrologia/casas/casa4.webp,226,44,1254x1254
/viñetas/astrologia/casas/casa5.png,/viñetas/astrologia/casas/casa5.webp,245,52,1254x1254
/viñetas/astrologia/casas/casa6.png,/viñetas/astrologia/casas/casa6.webp,187,43,1254x1254
/viñetas/astrologia/casas/casa7.png,/viñetas/astrologia/casas/casa7.webp,356,95,1254x1254
/viñetas/astrologia/casas/casa8.png,/viñetas/astrologia/casas/casa8.webp,202,43,1254x1254
/viñetas/astrologia/casas/casa9.png,/viñetas/astrologia/casas/casa9.webp,358,93,1254x1254
/viñetas/astrologia/planetas/jupiter.png,/viñetas/astrologia/planetas/jupiter.webp,473,126,1254x1254
/viñetas/astrologia/planetas/lilith.png,/viñetas/astrologia/planetas/lilith.webp,306,92,1254x1254
/viñetas/astrologia/planetas/luna.png,/viñetas/astrologia/planetas/luna.webp,409,88,1254x1254
/viñetas/astrologia/planetas/marte.png,/viñetas/astrologia/planetas/marte.webp,405,81,1254x1254
/viñetas/astrologia/planetas/mercurio.png,/viñetas/astrologia/planetas/mercurio.webp,354,68,1254x1254
/viñetas/astrologia/planetas/neptuno.png,/viñetas/astrologia/planetas/neptuno.webp,368,73,1254x1254
/viñetas/astrologia/planetas/nodoNorte.png,/viñetas/astrologia/planetas/nodoNorte.webp,398,93,1254x1254
/viñetas/astrologia/planetas/nodoSur.png,/viñetas/astrologia/planetas/nodoSur.webp,277,37,1254x1254
/viñetas/astrologia/planetas/pluton.png,/viñetas/astrologia/planetas/pluton.webp,263,40,1254x1254
/viñetas/astrologia/planetas/quiron.png,/viñetas/astrologia/planetas/quiron.webp,242,54,1254x1254
/viñetas/astrologia/planetas/saturno.png,/viñetas/astrologia/planetas/saturno.webp,350,71,1254x1254
/viñetas/astrologia/planetas/sol.png,/viñetas/astrologia/planetas/sol.webp,377,88,1254x1254
/viñetas/astrologia/planetas/urano.png,/viñetas/astrologia/planetas/urano.webp,429,101,1254x1254
/viñetas/astrologia/planetas/venus.png,/viñetas/astrologia/planetas/venus.webp,600,182,1254x1254
/viñetas/astrologia/portadacasas.png,/viñetas/astrologia/portadacasas.webp,2880,210,1254x1254
/viñetas/astrologia/portadaplanetas.png,/viñetas/astrologia/portadaplanetas.webp,3138,236,1254x1254
/viñetas/astrologia/portadasignos.png,/viñetas/astrologia/portadasignos.webp,3187,266,1254x1254
/viñetas/astrologia/signos/acuario.png,/viñetas/astrologia/signos/acuario.webp,282,59,1254x1254
/viñetas/astrologia/signos/aries.png,/viñetas/astrologia/signos/aries.webp,362,97,1254x1254
/viñetas/astrologia/signos/cancer.png,/viñetas/astrologia/signos/cancer.webp,345,86,1254x1254
/viñetas/astrologia/signos/capricornio.png,/viñetas/astrologia/signos/capricornio.webp,296,74,1254x1254
/viñetas/astrologia/signos/escorpio.png,/viñetas/astrologia/signos/escorpio.webp,136,22,1254x1254
/viñetas/astrologia/signos/geminis.png,/viñetas/astrologia/signos/geminis.webp,274,69,1254x1254
/viñetas/astrologia/signos/leo.png,/viñetas/astrologia/signos/leo.webp,332,78,1254x1254
/viñetas/astrologia/signos/libra.png,/viñetas/astrologia/signos/libra.webp,292,71,1254x1254
/viñetas/astrologia/signos/piscis.png,/viñetas/astrologia/signos/piscis.webp,338,76,1254x1254
/viñetas/astrologia/signos/sagitario.png,/viñetas/astrologia/signos/sagitario.webp,261,71,1254x1254
/viñetas/astrologia/signos/tauro.png,/viñetas/astrologia/signos/tauro.webp,317,80,1254x1254
/viñetas/astrologia/signos/virgo.png,/viñetas/astrologia/signos/virgo.webp,317,78,1254x1254
/viñetas/cabala/origen/cabalaorigen1.png,/viñetas/cabala/origen/cabalaorigen1.webp,420,100,1254x1254
/viñetas/cabala/origen/cabalaorigen2.png,/viñetas/cabala/origen/cabalaorigen2.webp,439,80,1254x1254
/viñetas/cabala/origen/cabalaorigen3.png,/viñetas/cabala/origen/cabalaorigen3.webp,414,76,1254x1254
/viñetas/cabala/origen/cabalaorigen4.png,/viñetas/cabala/origen/cabalaorigen4.webp,411,63,1254x1254
/viñetas/cabala/origen/cabalaorigen5.png,/viñetas/cabala/origen/cabalaorigen5.webp,509,115,1254x1254
/viñetas/cabala/origen/cabalaorigen6.png,/viñetas/cabala/origen/cabalaorigen6.webp,590,179,1254x1254
/viñetas/cabala/origen/cabalaorigen7.png,/viñetas/cabala/origen/cabalaorigen7.webp,451,95,1254x1254
/viñetas/comicInicioSegunCiencia/inicio1.png,/viñetas/comicInicioSegunCiencia/inicio1.webp,159,49,1254x1254
/viñetas/comicInicioSegunCiencia/inicio2.png,/viñetas/comicInicioSegunCiencia/inicio2.webp,428,121,1254x1254
/viñetas/comicInicioSegunCiencia/inicio3.png,/viñetas/comicInicioSegunCiencia/inicio3.webp,421,120,1254x1254
/viñetas/comicInicioSegunCiencia/inicio4.png,/viñetas/comicInicioSegunCiencia/inicio4.webp,466,135,1254x1254
/viñetas/comicInicioSegunCiencia/inicio6.png,/viñetas/comicInicioSegunCiencia/inicio6.webp,589,200,1254x1254
/viñetas/comicInicioSegunCiencia/inicio7.png,/viñetas/comicInicioSegunCiencia/inicio7.webp,637,228,1254x1254
/viñetas/comicInicioSegunCiencia/inicio8.png,/viñetas/comicInicioSegunCiencia/inicio8.webp,447,105,1254x1254
/viñetas/comicInicio/viñeta1.png,/viñetas/comicInicio/viñeta1.webp,631,216,1254x1254
/viñetas/comicInicio/viñeta10.png,/viñetas/comicInicio/viñeta10.webp,446,109,1254x1254
/viñetas/comicInicio/viñeta11.png,/viñetas/comicInicio/viñeta11.webp,495,129,1254x1254
/viñetas/comicInicio/viñeta12.png,/viñetas/comicInicio/viñeta12.webp,438,103,1254x1254
/viñetas/comicInicio/viñeta13.png,/viñetas/comicInicio/viñeta13.webp,453,118,1254x1254
/viñetas/comicInicio/viñeta14.png,/viñetas/comicInicio/viñeta14.webp,613,201,1254x1254
/viñetas/comicInicio/viñeta2.png,/viñetas/comicInicio/viñeta2.webp,530,166,1254x1254
/viñetas/comicInicio/viñeta3.png,/viñetas/comicInicio/viñeta3.webp,433,109,1254x1254
/viñetas/comicInicio/viñeta4.png,/viñetas/comicInicio/viñeta4.webp,370,85,1254x1254
/viñetas/comicInicio/viñeta5.png,/viñetas/comicInicio/viñeta5.webp,295,75,1254x1254
/viñetas/comicInicio/viñeta6.png,/viñetas/comicInicio/viñeta6.webp,351,113,1254x1254
/viñetas/comicInicio/viñeta7.png,/viñetas/comicInicio/viñeta7.webp,345,80,1254x1254
/viñetas/comicInicio/viñeta8.png,/viñetas/comicInicio/viñeta8.webp,453,118,1254x1254
/viñetas/comicInicio/viñeta9.png,/viñetas/comicInicio/viñeta9.webp,383,82,1254x1254
/viñetas/fisiologia/celulacomic/celula1.png,/viñetas/fisiologia/celulacomic/celula1.webp,551,171,1254x1254
/viñetas/fisiologia/celulacomic/celula2.png,/viñetas/fisiologia/celulacomic/celula2.webp,497,155,1254x1254
/viñetas/fisiologia/celulacomic/celula3.png,/viñetas/fisiologia/celulacomic/celula3.webp,594,198,1254x1254
/viñetas/fisiologia/celulacomic/celula4.png,/viñetas/fisiologia/celulacomic/celula4.webp,499,154,1254x1254
/viñetas/fisiologia/celulacomic/celula5.png,/viñetas/fisiologia/celulacomic/celula5.webp,476,131,1254x1254
/viñetas/fisiologia/celulacomic/celula6.png,/viñetas/fisiologia/celulacomic/celula6.webp,545,164,1254x1254
/viñetas/fisiologia/celulacomic/celula7.png,/viñetas/fisiologia/celulacomic/celula7.webp,534,173,1254x1254
/viñetas/fisiologia/celulas/cerebro/endotelialcerebral.png,/viñetas/fisiologia/celulas/cerebro/endotelialcerebral.webp,3178,241,1254x1254
/viñetas/fisiologia/celulas/corazon/cardiomiocitos.png,/viñetas/fisiologia/celulas/corazon/cardiomiocitos.webp,3037,210,1254x1254
/viñetas/fisiologia/celulas/musculo/musculareslisas.png,/viñetas/fisiologia/celulas/musculo/musculareslisas.webp,1104,84,758x758
/viñetas/fisiologia/cigoto/cigoto1.png,/viñetas/fisiologia/cigoto/cigoto1.webp,462,130,1254x1254
/viñetas/fisiologia/cigoto/cigoto2.png,/viñetas/fisiologia/cigoto/cigoto2.webp,355,94,1254x1254
/viñetas/fisiologia/cigoto/cigoto3.png,/viñetas/fisiologia/cigoto/cigoto3.webp,528,153,1254x1254
/viñetas/fisiologia/cigoto/cigoto4.png,/viñetas/fisiologia/cigoto/cigoto4.webp,470,138,1254x1254
/viñetas/fisiologia/cigoto/cigoto5.png,/viñetas/fisiologia/cigoto/cigoto5.webp,547,167,1254x1254
/viñetas/fisiologia/cigoto/cigoto6.png,/viñetas/fisiologia/cigoto/cigoto6.webp,621,199,1312x1199
/viñetas/fisiologia/cigoto/cigoto7.png,/viñetas/fisiologia/cigoto/cigoto7.webp,3217,237,1254x1254
/viñetas/fisiologia/estrellas/star1.png,/viñetas/fisiologia/estrellas/star1.webp,473,172,1254x1254
/viñetas/fisiologia/estrellas/star2.png,/viñetas/fisiologia/estrellas/star2.webp,460,150,1254x1254
/viñetas/fisiologia/estrellas/star3.png,/viñetas/fisiologia/estrellas/star3.webp,584,216,1254x1254
/viñetas/fisiologia/estrellas/star4.png,/viñetas/fisiologia/estrellas/star4.webp,304,182,892x892
/viñetas/fisiologia/estrellas/star5.png,/viñetas/fisiologia/estrellas/star5.webp,508,175,1254x1254
/viñetas/fisiologia/estrellas/star6.png,/viñetas/fisiologia/estrellas/star6.webp,593,230,1254x1254
/viñetas/fisiologia/estrellas/tablaperiodica.png,/viñetas/fisiologia/estrellas/tablaperiodica.webp,3168,135,1536x1024
/viñetas/fisiologia/neurocomic/neurocomic1.png,/viñetas/fisiologia/neurocomic/neurocomic1.webp,531,187,1254x1254
/viñetas/fisiologia/neurocomic/neurocomic2.png,/viñetas/fisiologia/neurocomic/neurocomic2.webp,408,130,1254x1254
/viñetas/fisiologia/neurocomic/neurocomic3.png,/viñetas/fisiologia/neurocomic/neurocomic3.webp,486,153,1254x1254
/viñetas/fisiologia/neurocomic/neurocomic4.png,/viñetas/fisiologia/neurocomic/neurocomic4.webp,510,156,1254x1254
/viñetas/fisiologia/neurocomic/neurocomic5.png,/viñetas/fisiologia/neurocomic/neurocomic5.webp,500,150,1254x1254
/viñetas/fisiologia/neurocomic/neurocomic6.png,/viñetas/fisiologia/neurocomic/neurocomic6.webp,560,176,1254x1254
/viñetas/fisiologia/reconstruccion/1.png,/viñetas/fisiologia/reconstruccion/1.webp,3275,286,1254x1254
/viñetas/fisiologia/reconstruccion/2.png,/viñetas/fisiologia/reconstruccion/2.webp,3344,308,1254x1254
/viñetas/fisiologia/reconstruccion/3.png,/viñetas/fisiologia/reconstruccion/3.webp,3159,239,1254x1254
/viñetas/fisiologia/reconstruccion/4.png,/viñetas/fisiologia/reconstruccion/4.webp,3215,257,1254x1254
/viñetas/fisiologia/reconstruccion/5.png,/viñetas/fisiologia/reconstruccion/5.webp,3015,190,1254x1254
/viñetas/hinduismo/doshas/doshasportada.png,/viñetas/hinduismo/doshas/doshasportada.webp,446,155,1254x1254
/viñetas/hinduismo/doshas/vatta.png,/viñetas/hinduismo/doshas/vatta.webp,314,87,1254x1254
/viñetas/hinduismo/elementos/agua.png,/viñetas/hinduismo/elementos/agua.webp,431,115,1254x1254
/viñetas/hinduismo/elementos/aire.png,/viñetas/hinduismo/elementos/aire.webp,428,121,1254x1254
/viñetas/hinduismo/elementos/elementosayurveda.png,/viñetas/hinduismo/elementos/elementosayurveda.webp,445,155,1254x1254
/viñetas/hinduismo/elementos/eter.png,/viñetas/hinduismo/elementos/eter.webp,328,88,1254x1254
/viñetas/hinduismo/elementos/fuego.png,/viñetas/hinduismo/elementos/fuego.webp,375,111,1254x1254
/viñetas/hinduismo/elementos/tierra.png,/viñetas/hinduismo/elementos/tierra.webp,355,99,1254x1254
/viñetas/hinduismo/origen/origen1.png,/viñetas/hinduismo/origen/origen1.webp,459,167,1254x1254
/viñetas/hinduismo/origen/origen2.png,/viñetas/hinduismo/origen/origen2.webp,475,164,1254x1254
/viñetas/hinduismo/origen/origen3.png,/viñetas/hinduismo/origen/origen3.webp,379,124,1254x1254
/viñetas/hinduismo/origen/origen4.png,/viñetas/hinduismo/origen/origen4.webp,350,126,1254x1254
/viñetas/hinduismo/origen/origen5.png,/viñetas/hinduismo/origen/origen5.webp,436,141,1254x1254
/viñetas/hinduismo/origen/origen6.png,/viñetas/hinduismo/origen/origen6.webp,314,94,1369x1149
/viñetas/hinduismo/origen/origen7.png,/viñetas/hinduismo/origen/origen7.webp,429,152,1254x1254
/viñetas/hinduismo/origen/origen8.png,/viñetas/hinduismo/origen/origen8.webp,447,165,1254x1254
/viñetas/hinduismo/origen/origen9.png,/viñetas/hinduismo/origen/origen9.webp,570,220,1254x1254
/viñetas/hinduismo/origen/portada.png,/viñetas/hinduismo/origen/portada.webp,506,197,1254x1254
/viñetas/nutricion/calorias/calorias1.png,/viñetas/nutricion/calorias/calorias1.webp,542,171,1254x1254
/viñetas/nutricion/calorias/calorias2.png,/viñetas/nutricion/calorias/calorias2.webp,525,172,1254x1254
/viñetas/nutricion/calorias/calorias3.png,/viñetas/nutricion/calorias/calorias3.webp,520,167,1254x1254
/viñetas/nutricion/calorias/calorias4.png,/viñetas/nutricion/calorias/calorias4.webp,684,268,1254x1254
/viñetas/nutricion/calorias/calorias5.png,/viñetas/nutricion/calorias/calorias5.webp,638,230,1254x1254
/viñetas/nutricion/calorias/calorias6.png,/viñetas/nutricion/calorias/calorias6.webp,636,225,1254x1254
/viñetas/nutricion/calorias/calorias7.png,/viñetas/nutricion/calorias/calorias7.webp,644,245,1254x1254
/viñetas/nutricion/calorias/calorias8.png,/viñetas/nutricion/calorias/calorias8.webp,606,213,1254x1254
/viñetas/nutricion/calorias/calorias9.png,/viñetas/nutricion/calorias/calorias9.webp,472,147,1254x1254
/viñetas/nutricion/carbohidratos/carbohidratos1.png,/viñetas/nutricion/carbohidratos/carbohidratos1.webp,559,191,1254x1254
/viñetas/nutricion/carbohidratos/carbohidratos2.png,/viñetas/nutricion/carbohidratos/carbohidratos2.webp,437,185,1122x1122
/viñetas/nutricion/carbohidratos/carbohidratos3.png,/viñetas/nutricion/carbohidratos/carbohidratos3.webp,653,254,1254x1254
/viñetas/nutricion/carbohidratos/carbohidratos4.png,/viñetas/nutricion/carbohidratos/carbohidratos4.webp,631,239,1254x1254
/viñetas/nutricion/ciclos/agua.png,/viñetas/nutricion/ciclos/agua.webp,489,150,1254x1254
/viñetas/nutricion/ciclos/carbono.png,/viñetas/nutricion/ciclos/carbono.webp,507,169,1254x1254
/viñetas/nutricion/ciclos/fosforo.png,/viñetas/nutricion/ciclos/fosforo.webp,632,231,1254x1254
/viñetas/nutricion/ciclos/nitrogeno.png,/viñetas/nutricion/ciclos/nitrogeno.webp,519,178,1254x1254
/viñetas/nutricion/ciclos/oxigeno.png,/viñetas/nutricion/ciclos/oxigeno.webp,555,195,1254x1254
/viñetas/nutricion/colesterol/colesterol1.png,/viñetas/nutricion/colesterol/colesterol1.webp,527,197,1254x1254
/viñetas/nutricion/colesterol/colesterol2.png,/viñetas/nutricion/colesterol/colesterol2.webp,593,218,1254x1254
/viñetas/nutricion/colesterol/colesterol3.png,/viñetas/nutricion/colesterol/colesterol3.webp,581,218,1254x1254
/viñetas/nutricion/colesterol/colesterol4.png,/viñetas/nutricion/colesterol/colesterol4.webp,604,228,1254x1254
/viñetas/nutricion/etanol/etanol1.png,/viñetas/nutricion/etanol/etanol1.webp,663,262,1254x1254
/viñetas/nutricion/etanol/etanol2.png,/viñetas/nutricion/etanol/etanol2.webp,637,233,1254x1254
/viñetas/nutricion/etanol/etanol3.png,/viñetas/nutricion/etanol/etanol3.webp,617,220,1254x1254
/viñetas/nutricion/etanol/etanol4.png,/viñetas/nutricion/etanol/etanol4.webp,592,224,1254x1254
/viñetas/nutricion/fibra/fibra3.png,/viñetas/nutricion/fibra/fibra3.webp,606,219,1254x1254
/viñetas/nutricion/fibra/fibra4.png,/viñetas/nutricion/fibra/fibra4.webp,606,227,1254x1254
/viñetas/nutricion/grasas/grasas3.png,/viñetas/nutricion/grasas/grasas3.webp,669,265,1254x1254
/viñetas/nutricion/hambre/hambre1.png,/viñetas/nutricion/hambre/hambre1.webp,418,130,1254x1254
/viñetas/nutricion/hambre/hambre2.png,/viñetas/nutricion/hambre/hambre2.webp,384,116,1254x1254
/viñetas/nutricion/hambre/hambre3.png,/viñetas/nutricion/hambre/hambre3.webp,307,81,1254x1254
/viñetas/nutricion/hambre/hambre4.png,/viñetas/nutricion/hambre/hambre4.webp,527,184,1254x1254
/viñetas/nutricion/hambre/hambre5.png,/viñetas/nutricion/hambre/hambre5.webp,550,176,1254x1254
/viñetas/nutricion/hambre/hambre6.png,/viñetas/nutricion/hambre/hambre6.webp,422,129,1254x1254
/viñetas/nutricion/hambre/hambre7.png,/viñetas/nutricion/hambre/hambre7.webp,417,122,1254x1254
/viñetas/nutricion/hambre/hambre8.png,/viñetas/nutricion/hambre/hambre8.webp,565,194,1254x1254
/viñetas/nutricion/hambre/hambre9.png,/viñetas/nutricion/hambre/hambre9.webp,470,149,1254x1254
/viñetas/nutricion/integral/integral1.png,/viñetas/nutricion/integral/integral1.webp,397,110,1254x1254
/viñetas/nutricion/intro/nutricomic1.png,/viñetas/nutricion/intro/nutricomic1.webp,608,235,1254x1254
/viñetas/nutricion/intro/nutricomic2.png,/viñetas/nutricion/intro/nutricomic2.webp,448,147,1254x1254
/viñetas/nutricion/intro/nutricomic3.png,/viñetas/nutricion/intro/nutricomic3.webp,477,155,1254x1254
/viñetas/nutricion/intro/nutricomic4.png,/viñetas/nutricion/intro/nutricomic4.webp,521,170,1254x1254
/viñetas/nutricion/intro/nutricomic5.png,/viñetas/nutricion/intro/nutricomic5.webp,573,198,1254x1254
/viñetas/nutricion/intro/nutricomic6.png,/viñetas/nutricion/intro/nutricomic6.webp,517,169,1254x1254
/viñetas/nutricion/microbiota/microbiota1.png,/viñetas/nutricion/microbiota/microbiota1.webp,596,212,1254x1254
/viñetas/nutricion/microbiota/microbiota2.png,/viñetas/nutricion/microbiota/microbiota2.webp,581,202,1254x1254
/viñetas/nutricion/microbiota/microbiota3.png,/viñetas/nutricion/microbiota/microbiota3.webp,553,181,1254x1254
/viñetas/nutricion/microbiota/microbiota4.png,/viñetas/nutricion/microbiota/microbiota4.webp,580,199,1254x1254
/viñetas/nutricion/minerales/minerales3.png,/viñetas/nutricion/minerales/minerales3.webp,623,207,1254x1254
/viñetas/nutricion/proteinas/proteinas1.png,/viñetas/nutricion/proteinas/proteinas1.webp,608,233,1254x1254
/viñetas/nutricion/proteinas/proteinas2.png,/viñetas/nutricion/proteinas/proteinas2.webp,613,223,1254x1254
/viñetas/nutricion/proteinas/proteinas3.png,/viñetas/nutricion/proteinas/proteinas3.webp,641,243,1254x1254
/viñetas/nutricion/proteinas/proteinas4.png,/viñetas/nutricion/proteinas/proteinas4.webp,646,242,1254x1254
/viñetas/nutricion/vitaminas/vitaminas1.png,/viñetas/nutricion/vitaminas/vitaminas1.webp,581,213,1254x1254
/viñetas/nutricion/vitaminas/vitaminas2.png,/viñetas/nutricion/vitaminas/vitaminas2.webp,602,215,1254x1254
/viñetas/nutricion/vitaminas/vitaminas3.png,/viñetas/nutricion/vitaminas/vitaminas3.webp,550,175,1254x1254
/viñetas/nutricion/vitaminas/vitaminas4.png,/viñetas/nutricion/vitaminas/vitaminas4.webp,628,234,1254x1254
/viñetas/psicologia/compromiso/compromiso1.png,/viñetas/psicologia/compromiso/compromiso1.webp,268,60,1254x1254
/viñetas/psicologia/compromiso/compromiso2.png,/viñetas/psicologia/compromiso/compromiso2.webp,287,71,1254x1254
/viñetas/psicologia/compromiso/compromiso3.png,/viñetas/psicologia/compromiso/compromiso3.webp,353,82,1254x1254
/viñetas/psicologia/compromiso/compromiso4.png,/viñetas/psicologia/compromiso/compromiso4.webp,328,77,1254x1254
/viñetas/psicologia/creencias/creencias1.png,/viñetas/psicologia/creencias/creencias1.webp,233,227,1000x1000
/viñetas/psicologia/creencias/creencias2.png,/viñetas/psicologia/creencias/creencias2.webp,198,189,1000x1000
/viñetas/psicologia/creencias/creencias3.png,/viñetas/psicologia/creencias/creencias3.webp,117,102,1000x1000
/viñetas/psicologia/sintesis/sintesis1.png,/viñetas/psicologia/sintesis/sintesis1.webp,2853,153,1254x1254
/viñetas/psicologia/sintesis/sintesis2.png,/viñetas/psicologia/sintesis/sintesis2.webp,3080,236,1254x1254
/viñetas/psicologia/sintesis/sintesis3.png,/viñetas/psicologia/sintesis/sintesis3.webp,3135,258,1254x1254
/viñetas/psicologia/sufrimiento/sufrimiento3.png,/viñetas/psicologia/sufrimiento/sufrimiento3.webp,575,169,1254x1254
/viñetas/psicologia/sufrimiento/sufrimiento8.png,/viñetas/psicologia/sufrimiento/sufrimiento8.webp,620,194,1254x1254
/viñetas/tcm/alma/alma1.png,/viñetas/tcm/alma/alma1.webp,561,179,1254x1254
/viñetas/tcm/alma/alma2.png,/viñetas/tcm/alma/alma2.webp,566,190,1254x1254
/viñetas/tcm/alma/alma3.png,/viñetas/tcm/alma/alma3.webp,424,136,1254x1254
/viñetas/tcm/alma/alma4.png,/viñetas/tcm/alma/alma4.webp,383,120,1254x1254
